datetime,open,high,low,close,volume
2025-05-25 18:45:00,107352.50,107425.70,107347.60,107361.60,301.086
2025-05-25 19:00:00,107361.50,107435.10,107361.00,107398.00,283.650
2025-05-25 19:15:00,107398.00,107577.00,107398.00,107576.90,343.563
2025-05-25 19:30:00,107577.00,107662.70,107563.50,107610.30,914.318
2025-05-25 19:45:00,107610.30,107888.00,107607.90,107656.30,1367.413
2025-05-25 20:00:00,107656.30,107706.80,107465.50,107495.80,886.272
2025-05-25 20:15:00,107495.90,107583.50,107369.20,107519.70,1029.779
2025-05-25 20:30:00,107519.70,107662.10,107500.00,107648.70,337.903
2025-05-25 20:45:00,107648.40,107650.00,107575.00,107632.00,298.083
2025-05-25 21:00:00,107632.00,107864.70,107584.00,107816.10,667.922
2025-05-25 21:15:00,107816.10,107817.60,107363.50,107408.00,1062.370
2025-05-25 21:30:00,107407.80,107407.80,107118.80,107391.50,1031.013
2025-05-25 21:45:00,107391.60,107627.40,107341.50,107406.70,587.564
2025-05-25 22:00:00,107406.80,108641.00,107292.30,108316.80,9660.497
2025-05-25 22:15:00,108316.80,108642.00,108060.20,108283.10,4859.845
2025-05-25 22:30:00,108283.00,108600.00,108236.90,108581.00,2684.463
2025-05-25 22:45:00,108580.90,109169.00,108459.00,109122.60,6144.557
2025-05-25 23:00:00,109122.60,109285.10,108851.50,108873.50,4506.187
2025-05-25 23:15:00,108873.40,108948.90,108499.20,108604.40,3209.010
2025-05-25 23:30:00,108604.30,109021.10,108541.70,108846.00,1706.660
2025-05-25 23:45:00,108846.00,109031.90,108775.40,108955.90,1015.613
2025-05-26 00:00:00,108956.00,109002.60,108837.90,108874.90,1304.038
2025-05-26 00:15:00,108875.00,109047.00,108616.60,108757.90,1858.707
2025-05-26 00:30:00,108757.90,109248.90,108723.60,109140.60,2888.346
2025-05-26 00:45:00,109140.60,109571.10,109104.70,109500.10,3117.676
2025-05-26 01:00:00,109500.10,109788.50,109256.10,109357.00,3993.715
2025-05-26 01:15:00,109356.90,109419.60,109193.50,109280.90,1147.290
2025-05-26 01:30:00,109281.00,109722.80,109174.50,109616.00,2272.306
2025-05-26 01:45:00,109616.00,109856.00,109392.70,109500.10,4427.200
2025-05-26 02:00:00,109500.10,109738.00,109416.00,109484.40,1694.562
2025-05-26 02:15:00,109484.50,109666.00,109436.40,109480.20,846.027
2025-05-26 02:30:00,109480.20,109497.40,109155.60,109262.20,1811.410
2025-05-26 02:45:00,109262.20,109412.50,109151.30,109353.20,1456.331
2025-05-26 03:00:00,109353.20,109371.70,109233.90,109280.20,795.555
2025-05-26 03:15:00,109280.20,109658.10,109237.70,109616.20,1283.905
2025-05-26 03:30:00,109616.30,109679.20,109524.30,109606.40,1278.898
2025-05-26 03:45:00,109606.40,109730.00,109528.40,109587.00,1120.025
2025-05-26 04:00:00,109587.10,109642.90,109483.00,109493.00,1308.690
2025-05-26 04:15:00,109493.10,109638.00,109450.00,109614.50,723.541
2025-05-26 04:30:00,109614.60,109698.20,109585.60,109591.10,711.167
2025-05-26 04:45:00,109591.00,109678.40,109464.60,109497.00,1183.742
2025-05-26 05:00:00,109497.00,109568.30,109327.40,109398.90,1307.153
2025-05-26 05:15:00,109398.90,109584.30,109361.10,109544.20,1034.992
2025-05-26 05:30:00,109544.10,109648.30,109463.90,109609.90,871.476
2025-05-26 05:45:00,109610.00,109642.50,109555.50,109591.60,426.626
2025-05-26 06:00:00,109591.50,109686.20,109493.20,109513.80,878.632
2025-05-26 06:15:00,109513.80,109733.00,109475.70,109694.10,1085.345
2025-05-26 06:30:00,109694.10,109694.20,109485.90,109517.90,738.324
2025-05-26 06:45:00,109517.90,109919.80,109517.90,109885.30,2061.795
2025-05-26 07:00:00,109885.30,110197.90,109780.90,109794.00,4598.006
2025-05-26 07:15:00,109794.00,110011.80,109677.40,109804.20,2230.486
2025-05-26 07:30:00,109804.30,110039.80,109714.10,109950.50,1387.960
2025-05-26 07:45:00,109950.50,110050.00,109872.30,110049.90,1273.612
2025-05-26 08:00:00,110049.90,110138.80,109784.10,109859.90,1778.843
2025-05-26 08:15:00,109859.90,109930.00,109708.10,109755.20,1193.266
2025-05-26 08:30:00,109755.20,109833.70,109623.10,109671.70,1216.406
2025-05-26 08:45:00,109671.70,109740.00,109551.00,109619.90,1045.966
2025-05-26 09:00:00,109620.00,109779.00,109545.60,109773.40,994.764
2025-05-26 09:15:00,109773.50,109939.00,109750.00,109858.50,1080.219
2025-05-26 09:30:00,109858.60,109900.00,109615.50,109633.00,998.185
2025-05-26 09:45:00,109633.00,109750.00,109561.70,109663.20,1105.250
2025-05-26 10:00:00,109663.20,109783.90,109605.10,109679.90,632.647
2025-05-26 10:15:00,109679.90,109815.50,109611.50,109772.00,570.940
2025-05-26 10:30:00,109772.00,109797.50,109700.00,109749.90,356.346
2025-05-26 10:45:00,109749.90,109774.40,109508.80,109589.70,959.938
2025-05-26 11:00:00,109589.70,109665.00,109500.00,109605.10,685.273
2025-05-26 11:15:00,109605.20,109668.00,109533.90,109654.60,638.774
2025-05-26 11:30:00,109654.70,109791.70,109525.40,109754.30,911.494
2025-05-26 11:45:00,109754.20,109788.90,109651.80,109736.70,711.079
2025-05-26 12:00:00,109736.60,109803.60,109615.30,109668.30,858.080
2025-05-26 12:15:00,109668.20,109788.80,109646.90,109696.40,846.967
2025-05-26 12:30:00,109696.40,109761.80,109663.00,109679.00,411.621
2025-05-26 12:45:00,109679.00,110048.20,109608.80,109781.50,1661.633
2025-05-26 13:00:00,109781.60,109935.20,109650.00,109700.00,1317.760
2025-05-26 13:15:00,109700.10,109878.70,109638.00,109810.40,1361.412
2025-05-26 13:30:00,109810.40,109932.00,109731.60,109817.20,1066.325
2025-05-26 13:45:00,109817.30,109826.80,109412.90,109549.20,1978.823
2025-05-26 14:00:00,109549.10,109672.50,109456.50,109672.50,1512.011
2025-05-26 14:15:00,109672.50,109681.00,109461.10,109656.90,1731.980
2025-05-26 14:30:00,109656.80,109698.00,109470.00,109564.60,1348.434
2025-05-26 14:45:00,109564.50,109700.00,109456.50,109616.10,1303.648
2025-05-26 15:00:00,109616.10,109694.30,109486.00,109600.30,1059.213
2025-05-26 15:15:00,109600.20,109850.00,109567.30,109836.00,1232.448
2025-05-26 15:30:00,109836.00,110400.00,109836.00,109914.90,7990.219
2025-05-26 15:45:00,109914.90,110219.70,109868.40,109963.20,4619.493
2025-05-26 16:00:00,109963.20,110394.70,109953.40,110042.00,3567.735
2025-05-26 16:15:00,110042.10,110052.00,109042.30,109289.90,8465.652
2025-05-26 16:30:00,109290.00,109584.80,109104.10,109543.80,4049.042
2025-05-26 16:45:00,109543.80,109615.20,109288.50,109347.10,1570.091
2025-05-26 17:00:00,109347.10,109662.30,109289.10,109413.90,1638.084
