datetime,open,high,low,close,volume
2025-06-03 18:45:00,160.3900,160.4100,159.9500,160.2900,86192.89
2025-06-03 19:00:00,160.2900,160.7700,160.0500,160.6500,172098.17
2025-06-03 19:15:00,160.6500,161.1400,160.6100,161.0400,104547.89
2025-06-03 19:30:00,161.0300,161.0300,160.5500,160.6000,103186.73
2025-06-03 19:45:00,160.6000,160.7000,160.1700,160.4900,134710.13
2025-06-03 20:00:00,160.4800,160.5300,159.5000,159.5800,198825.89
2025-06-03 20:15:00,159.5900,159.6400,157.0600,157.1600,769832.52
2025-06-03 20:30:00,157.1600,158.3000,156.5100,157.9200,619613.31
2025-06-03 20:45:00,157.9300,158.4900,157.3700,157.6100,298239.30
2025-06-03 21:00:00,157.6100,157.8300,156.7400,156.7800,318439.09
2025-06-03 21:15:00,156.7700,156.9600,155.6000,156.5400,393374.61
2025-06-03 21:30:00,156.5400,156.5400,155.3000,155.5900,225323.25
2025-06-03 21:45:00,155.5800,155.8800,154.0000,154.7400,353556.72
2025-06-03 22:00:00,154.7500,155.2800,154.3000,155.1600,325316.72
2025-06-03 22:15:00,155.1700,155.7300,154.9000,155.6300,176884.41
2025-06-03 22:30:00,155.6200,156.0100,155.4500,155.9900,164347.96
2025-06-03 22:45:00,155.9900,156.2900,155.6100,155.7500,160898.21
2025-06-03 23:00:00,155.7400,156.1800,155.5300,156.0700,143285.32
2025-06-03 23:15:00,156.0600,156.0600,155.2300,155.5700,145731.84
2025-06-03 23:30:00,155.5700,155.7800,154.8700,155.2800,131578.47
2025-06-03 23:45:00,155.2700,155.3800,154.9100,155.0800,119753.13
2025-06-04 00:00:00,155.0800,155.6200,154.8000,154.8900,312193.30
2025-06-04 00:15:00,154.9000,155.5200,154.7700,154.9100,382447.93
2025-06-04 00:30:00,154.9100,154.9300,154.1900,154.4800,307915.20
2025-06-04 00:45:00,154.4700,155.3900,154.0800,155.3900,181304.92
2025-06-04 01:00:00,155.3900,156.2300,155.1100,156.1800,289179.26
2025-06-04 01:15:00,156.1700,156.8600,155.8200,156.6200,252305.43
2025-06-04 01:30:00,156.6200,156.8800,156.3100,156.8600,146739.53
2025-06-04 01:45:00,156.8600,157.2300,156.4300,156.7200,171950.62
2025-06-04 02:00:00,156.7200,157.5600,156.5700,157.2100,198053.99
2025-06-04 02:15:00,157.2000,157.4400,156.4800,156.6600,145253.93
2025-06-04 02:30:00,156.6500,156.7900,156.1000,156.3100,122462.96
2025-06-04 02:45:00,156.3000,156.3900,155.8500,155.9600,126389.95
2025-06-04 03:00:00,155.9500,157.0900,155.8800,156.8500,188314.55
2025-06-04 03:15:00,156.8400,157.4100,156.7000,156.7300,165523.77
2025-06-04 03:30:00,156.7300,157.2200,156.6700,156.8400,89849.08
2025-06-04 03:45:00,156.8400,157.0600,156.3800,156.5000,104517.49
2025-06-04 04:00:00,156.5000,156.8400,156.4400,156.8300,147964.04
2025-06-04 04:15:00,156.8200,156.8600,156.1700,156.6200,89302.64
2025-06-04 04:30:00,156.6200,156.6200,156.0800,156.3100,76515.02
2025-06-04 04:45:00,156.3000,156.5800,156.1700,156.3600,48803.39
2025-06-04 05:00:00,156.3600,156.7700,156.1800,156.4500,150764.39
2025-06-04 05:15:00,156.4400,156.7400,155.8900,155.9200,103928.50
2025-06-04 05:30:00,155.9300,156.3900,155.6100,156.3500,103283.86
2025-06-04 05:45:00,156.3400,156.7800,156.2600,156.4100,88410.35
2025-06-04 06:00:00,156.4000,156.8700,156.2000,156.4200,87770.72
2025-06-04 06:15:00,156.4100,156.4500,155.9300,156.3200,77567.72
2025-06-04 06:30:00,156.3200,156.9600,156.1100,156.7600,68666.92
2025-06-04 06:45:00,156.7700,156.9200,156.3000,156.3900,56354.20
2025-06-04 07:00:00,156.3900,156.8100,156.3600,156.3700,77306.07
2025-06-04 07:15:00,156.3600,156.5400,155.9800,156.1300,78344.25
2025-06-04 07:30:00,156.1300,156.3200,155.9500,156.0700,56067.06
2025-06-04 07:45:00,156.0700,156.6600,155.9800,156.3400,94044.65
2025-06-04 08:00:00,156.3400,156.7800,156.3400,156.6200,84657.49
2025-06-04 08:15:00,156.6200,157.1200,156.5200,156.7700,137014.00
2025-06-04 08:30:00,156.7600,156.9700,156.6500,156.7200,63511.20
2025-06-04 08:45:00,156.7300,156.8500,156.5800,156.6100,43210.53
2025-06-04 09:00:00,156.6100,156.9100,156.5000,156.5800,84870.37
2025-06-04 09:15:00,156.5800,156.6700,156.1700,156.5200,103734.80
2025-06-04 09:30:00,156.5200,156.9200,156.2800,156.9100,67940.66
2025-06-04 09:45:00,156.9100,157.7400,156.8900,157.4400,263710.45
2025-06-04 10:00:00,157.4300,157.8200,157.0300,157.6700,211334.66
2025-06-04 10:15:00,157.6700,157.7300,156.8800,157.0000,150534.78
2025-06-04 10:30:00,157.0000,157.0900,156.5600,156.8400,114233.99
2025-06-04 10:45:00,156.8400,156.8700,156.3300,156.5400,101381.08
2025-06-04 11:00:00,156.5300,156.7800,156.2400,156.6400,118741.18
2025-06-04 11:15:00,156.6400,156.7300,155.6100,155.8100,224586.95
2025-06-04 11:30:00,155.8100,156.0500,155.5600,155.8600,168739.78
2025-06-04 11:45:00,155.8600,156.2700,155.7500,155.8300,133559.00
2025-06-04 12:00:00,155.8300,156.2700,155.7700,156.1600,108302.82
2025-06-04 12:15:00,156.1600,156.1700,155.1600,155.5400,360369.69
2025-06-04 12:30:00,155.5500,155.8400,155.0000,155.6400,174794.22
2025-06-04 12:45:00,155.6400,155.8600,155.3800,155.5800,87040.99
2025-06-04 13:00:00,155.5700,155.6800,155.2200,155.4800,128994.56
2025-06-04 13:15:00,155.4800,156.0500,155.3200,155.6500,124323.98
2025-06-04 13:30:00,155.6500,156.8100,155.6300,156.3300,377946.41
2025-06-04 13:45:00,156.3200,156.7300,155.6500,155.6600,181945.46
2025-06-04 14:00:00,155.6500,155.6500,154.5100,155.0300,650866.99
2025-06-04 14:15:00,155.0300,155.5700,154.8500,155.4900,246274.48
2025-06-04 14:30:00,155.5000,155.8600,155.4000,155.7700,134758.04
2025-06-04 14:45:00,155.7700,156.7900,155.5800,156.7600,240776.44
2025-06-04 15:00:00,156.7500,157.2900,156.4700,156.9100,307429.79
2025-06-04 15:15:00,156.9100,157.4900,156.8600,157.3400,331930.33
2025-06-04 15:30:00,157.3300,157.9300,157.0600,157.4600,317572.59
2025-06-04 15:45:00,157.4700,157.7000,156.8800,157.0500,236731.34
2025-06-04 16:00:00,157.0500,157.4300,156.8600,156.9700,169882.70
2025-06-04 16:15:00,156.9600,157.0100,156.3400,156.4300,322677.66
2025-06-04 16:30:00,156.4200,157.4000,156.3100,157.3300,221253.68
2025-06-04 16:45:00,157.3300,157.5000,157.0400,157.2800,138736.01
2025-06-04 17:00:00,157.2800,157.3700,156.7300,156.9100,185061.22
2025-06-04 17:15:00,156.9000,156.9300,156.0100,156.0200,120952.03
2025-06-04 17:30:00,156.0100,156.0200,155.5000,155.6100,271448.62
2025-06-04 17:45:00,155.6100,156.0600,155.5500,156.0000,136868.89
2025-06-04 18:00:00,156.0100,156.4800,155.8300,156.1000,130072.17
2025-06-04 18:15:00,156.1100,156.4000,156.0700,156.2900,60587.44
2025-06-04 18:30:00,156.2900,156.4500,155.8500,155.9800,62851.64
2025-06-04 18:45:00,155.9700,156.0400,155.4200,155.5500,98383.53
2025-06-04 19:00:00,155.5600,155.8500,155.2500,155.3300,129574.53
2025-06-04 19:15:00,155.3400,155.8600,155.1800,155.4800,89095.40
2025-06-04 19:30:00,155.4800,155.7900,155.3000,155.7300,77348.80
2025-06-04 19:45:00,155.7300,155.9600,155.2600,155.2700,99162.77
2025-06-04 20:00:00,155.2700,155.4300,154.5500,154.6000,275539.09
2025-06-04 20:15:00,154.6100,154.6700,153.8600,154.5400,389742.52
2025-06-04 20:30:00,154.5300,154.6300,154.0900,154.5200,132463.12
2025-06-04 20:45:00,154.5200,154.5500,153.9400,154.4500,123611.86
2025-06-04 21:00:00,154.4400,154.6000,153.7600,154.4500,162363.17
2025-06-04 21:15:00,154.4500,154.7800,153.8800,154.6300,138984.82
2025-06-04 21:30:00,154.6300,155.4600,154.3500,155.0700,172906.02
2025-06-04 21:45:00,155.0700,155.5500,154.8800,154.9900,114514.83
2025-06-04 22:00:00,155.0000,155.1600,154.1300,154.4400,201046.55
2025-06-04 22:15:00,154.4300,154.7200,153.4200,153.5600,195932.62
2025-06-04 22:30:00,153.5700,153.9900,153.2800,153.9300,155237.78
2025-06-04 22:45:00,153.9200,153.9200,153.2200,153.4700,89817.84
2025-06-04 23:00:00,153.4600,153.6800,153.0800,153.1800,171953.70
2025-06-04 23:15:00,153.1700,153.4300,152.7800,153.1100,212559.36
2025-06-04 23:30:00,153.1100,153.4900,152.9500,153.4600,103075.43
2025-06-04 23:45:00,153.4600,153.5100,153.0100,153.1800,84746.32
2025-06-05 00:00:00,153.1800,153.6000,153.0200,153.2000,137021.29
