datetime,open,high,low,close,volume
2025-05-29 18:45:00,167.8700,168.4400,167.7700,167.7700,170477.13
2025-05-29 19:00:00,167.7800,168.2600,166.0500,166.1400,661751.75
2025-05-29 19:15:00,166.1400,166.8300,165.9000,166.6500,355460.75
2025-05-29 19:30:00,166.6500,167.1800,166.2100,166.4800,200333.56
2025-05-29 19:45:00,166.4800,167.1400,166.4500,166.7500,135950.66
2025-05-29 20:00:00,166.7500,167.3200,166.6500,166.9700,279420.14
2025-05-29 20:15:00,166.9800,167.4300,166.9800,167.1400,131297.49
2025-05-29 20:30:00,167.1400,167.5400,166.8400,166.9000,98425.69
2025-05-29 20:45:00,166.9100,167.3300,166.6500,167.1900,66164.18
2025-05-29 21:00:00,167.2000,167.6000,167.0900,167.5800,85109.13
2025-05-29 21:15:00,167.5800,167.9600,167.4200,167.5400,115105.94
2025-05-29 21:30:00,167.5400,168.1100,167.5000,168.0400,50618.01
2025-05-29 21:45:00,168.0400,168.4500,167.9500,168.3000,73845.31
2025-05-29 22:00:00,168.3000,168.3600,167.8000,168.0600,133360.64
2025-05-29 22:15:00,168.0600,168.1100,167.6100,167.6600,54097.48
2025-05-29 22:30:00,167.6600,167.7800,167.3000,167.3600,64454.22
2025-05-29 22:45:00,167.3600,167.5800,166.9600,166.9600,100167.60
2025-05-29 23:00:00,166.9700,167.4700,166.9300,167.2700,70163.32
2025-05-29 23:15:00,167.2700,167.3200,166.5500,166.7900,121052.23
2025-05-29 23:30:00,166.8000,167.1400,166.5600,166.6200,91399.10
2025-05-29 23:45:00,166.6100,166.7900,165.8700,166.6200,213834.12
2025-05-30 00:00:00,166.6100,167.3200,166.5200,167.2400,174184.43
2025-05-30 00:15:00,167.2400,167.4100,166.6600,166.8100,88507.98
2025-05-30 00:30:00,166.8100,167.0400,165.9900,166.6700,195440.63
2025-05-30 00:45:00,166.6800,166.7500,159.8500,161.7700,2131648.00
2025-05-30 01:00:00,161.7600,163.4400,161.5500,163.1900,1002727.43
2025-05-30 01:15:00,163.1800,163.9600,162.8800,163.7800,396281.60
2025-05-30 01:30:00,163.7900,164.0000,162.9500,163.7300,210500.46
2025-05-30 01:45:00,163.7300,163.9800,162.8900,163.3400,181404.09
2025-05-30 02:00:00,163.3400,164.2100,163.2500,164.0600,203828.88
2025-05-30 02:15:00,164.0700,164.8900,164.0100,164.7100,293876.50
2025-05-30 02:30:00,164.7200,165.2000,164.6400,165.0600,166856.03
2025-05-30 02:45:00,165.0700,165.1700,164.7400,164.9900,134854.49
2025-05-30 03:00:00,164.9800,165.3200,164.6900,165.2500,150659.42
2025-05-30 03:15:00,165.2600,165.4800,165.0800,165.4600,104836.15
2025-05-30 03:30:00,165.4600,165.6500,165.1300,165.1900,134070.44
2025-05-30 03:45:00,165.1900,165.2000,164.8300,165.0300,125596.72
2025-05-30 04:00:00,165.0300,165.0400,164.5300,164.5500,136197.57
2025-05-30 04:15:00,164.5500,164.8500,164.3900,164.7300,91006.57
2025-05-30 04:30:00,164.7200,164.8600,164.4800,164.8500,51799.12
2025-05-30 04:45:00,164.8500,165.3800,164.8400,165.2600,89556.60
2025-05-30 05:00:00,165.2500,165.7100,165.2100,165.4400,118174.34
2025-05-30 05:15:00,165.4500,165.6900,165.2300,165.6000,99144.41
2025-05-30 05:30:00,165.6000,165.7700,165.2200,165.3800,123038.87
2025-05-30 05:45:00,165.3800,165.3900,164.6500,165.1400,160789.43
2025-05-30 06:00:00,165.1400,165.1800,164.4300,164.5500,150983.02
2025-05-30 06:15:00,164.5400,164.6300,163.8700,163.9600,186855.90
2025-05-30 06:30:00,163.9600,164.2400,163.5200,163.6400,228987.95
2025-05-30 06:45:00,163.6400,163.7200,162.5000,163.3800,497066.15
2025-05-30 07:00:00,163.3800,164.0600,162.7100,163.0100,329025.32
2025-05-30 07:15:00,163.0100,164.2900,163.0100,164.0100,211583.45
2025-05-30 07:30:00,164.0000,164.0300,163.1900,163.5400,167696.15
2025-05-30 07:45:00,163.5300,163.5900,162.5600,162.6200,253288.73
2025-05-30 08:00:00,162.6200,162.8700,161.7700,162.5700,313398.06
2025-05-30 08:15:00,162.5600,163.0300,161.9400,162.9200,188607.48
2025-05-30 08:30:00,162.9200,163.6300,162.8000,163.2600,244437.43
2025-05-30 08:45:00,163.2500,163.9000,163.2100,163.5100,144153.22
2025-05-30 09:00:00,163.5000,164.0900,163.2300,163.4300,173828.67
2025-05-30 09:15:00,163.4300,163.9900,163.2500,163.3800,77111.40
2025-05-30 09:30:00,163.3700,163.4200,161.3700,162.0500,559470.77
2025-05-30 09:45:00,162.0500,163.1800,161.6400,163.0800,321680.16
2025-05-30 10:00:00,163.0800,163.1900,162.1500,162.2500,222186.29
2025-05-30 10:15:00,162.2500,163.1500,162.1100,163.1100,222713.40
2025-05-30 10:30:00,163.1100,163.3000,162.8300,162.9800,92596.98
2025-05-30 10:45:00,162.9700,163.7800,162.9000,163.7600,144484.55
2025-05-30 11:00:00,163.7500,164.0200,163.4900,163.5000,127208.21
2025-05-30 11:15:00,163.5000,164.1000,163.4400,163.7000,160451.09
2025-05-30 11:30:00,163.6900,164.0600,163.3500,163.3800,80866.08
2025-05-30 11:45:00,163.3800,163.9300,163.2700,163.7300,80640.08
2025-05-30 12:00:00,163.7400,163.8800,162.1800,162.1800,303074.88
2025-05-30 12:15:00,162.1800,162.8100,161.6100,162.3300,354159.53
2025-05-30 12:30:00,162.3200,163.4100,162.2500,163.3300,221361.86
2025-05-30 12:45:00,163.3300,163.6700,162.8300,162.9000,133985.40
2025-05-30 13:00:00,162.9000,163.3400,162.0800,162.2800,148675.64
2025-05-30 13:15:00,162.2800,162.3400,161.3300,161.9100,281500.66
2025-05-30 13:30:00,161.9100,162.4200,161.4600,162.3300,270983.36
