datetime,open,high,low,close,volume
2025-05-13 18:45:00,104085.30,104334.30,104035.00,104319.90,1248.469
2025-05-13 19:00:00,104320.00,104346.00,104100.60,104218.70,1106.050
2025-05-13 19:15:00,104218.60,104620.00,104121.40,104538.90,3290.707
2025-05-13 19:30:00,104538.90,104853.20,104512.80,104812.70,4479.721
2025-05-13 19:45:00,104812.70,104949.20,104426.10,104744.70,4814.792
2025-05-13 20:00:00,104744.70,104889.20,104345.60,104525.70,2599.721
2025-05-13 20:15:00,104525.60,104539.90,104368.30,104480.30,955.883
2025-05-13 20:30:00,104480.30,104630.00,104400.00,104464.50,824.553
2025-05-13 20:45:00,104464.40,104676.90,104422.40,104511.50,849.059
2025-05-13 21:00:00,104511.50,104577.10,104227.60,104246.00,1005.884
2025-05-13 21:15:00,104246.00,104486.80,104128.20,104463.70,837.755
2025-05-13 21:30:00,104463.70,104566.00,104263.10,104278.30,645.999
2025-05-13 21:45:00,104278.30,104344.00,104188.70,104302.50,452.447
2025-05-13 22:00:00,104302.50,104399.00,104124.80,104161.20,1099.393
2025-05-13 22:15:00,104161.20,104282.20,104060.40,104206.40,762.214
2025-05-13 22:30:00,104206.30,104300.00,104083.90,104188.20,603.204
2025-05-13 22:45:00,104188.20,104219.30,104036.50,104087.00,937.837
2025-05-13 23:00:00,104087.00,104139.80,103795.50,104090.50,1532.192
2025-05-13 23:15:00,104090.50,104160.40,103901.10,103944.20,681.596
2025-05-13 23:30:00,103944.20,104126.70,103938.00,104116.20,509.373
2025-05-13 23:45:00,104116.30,104246.20,104082.00,104082.00,782.684
2025-05-14 00:00:00,104082.00,104086.50,103870.60,103925.40,1635.774
2025-05-14 00:15:00,103925.50,104043.50,103766.00,103866.20,1003.705
2025-05-14 00:30:00,103866.20,103970.70,103703.70,103799.70,897.060
2025-05-14 00:45:00,103799.60,103953.90,103753.50,103861.70,607.718
2025-05-14 01:00:00,103861.70,103997.90,103771.20,103987.90,1190.817
2025-05-14 01:15:00,103987.90,104016.40,103777.00,103855.70,1048.605
2025-05-14 01:30:00,103855.60,104042.50,103825.60,103971.10,1015.240
2025-05-14 01:45:00,103970.60,104034.60,103639.00,103680.00,2278.133
2025-05-14 02:00:00,103680.00,103746.90,103445.90,103672.40,2343.791
2025-05-14 02:15:00,103672.50,103710.00,103532.80,103559.00,796.331
