datetime,open,high,low,close,volume
2025-04-01 00:00:00,124.4700,124.9800,124.3000,124.3200,151213
2025-04-01 00:15:00,124.3200,125.1200,124.1900,124.9400,114838
2025-04-01 00:30:00,124.9400,125.1200,124.7100,124.8000,103096
2025-04-01 00:45:00,124.8000,125.0000,123.9100,124.4300,238644
2025-04-01 01:00:00,124.4300,124.4800,123.6500,124.2800,293623
2025-04-01 01:15:00,124.2700,124.6700,124.0400,124.5000,132369
2025-04-01 01:30:00,124.5000,124.6000,123.8900,124.0500,86010
2025-04-01 01:45:00,124.0500,124.6600,124.0500,124.4200,133631
2025-04-01 02:00:00,124.4100,124.9800,124.3500,124.9700,120765
2025-04-01 02:15:00,124.9700,125.3400,124.9400,124.9700,168933
2025-04-01 02:30:00,124.9800,125.3800,124.7700,125.3300,99544
2025-04-01 02:45:00,125.3300,126.2400,125.3200,126.1500,209415
2025-04-01 03:00:00,126.1600,126.3800,126.0000,126.3100,172393
2025-04-01 03:15:00,126.3100,126.6600,126.1000,126.1300,189265
2025-04-01 03:30:00,126.1300,126.2100,125.6900,125.8600,170195
2025-04-01 03:45:00,125.8500,126.0100,125.7000,126.0000,81242
2025-04-01 04:00:00,126.0100,126.2100,125.7300,125.8200,122568
2025-04-01 04:15:00,125.8300,125.9800,125.5200,125.8900,64470
2025-04-01 04:30:00,125.9000,126.1800,125.7600,125.9700,82126
2025-04-01 04:45:00,125.9700,126.1600,125.8300,126.1100,103331
2025-04-01 05:00:00,126.1100,126.4700,125.9600,126.2900,98673
2025-04-01 05:15:00,126.2900,126.7200,126.2600,126.5600,160021
2025-04-01 05:30:00,126.5700,126.6700,126.1600,126.2600,70885
2025-04-01 05:45:00,126.2500,126.2800,125.8700,125.9300,79568
2025-04-01 06:00:00,125.9300,126.0100,125.5600,125.8100,157383
2025-04-01 06:15:00,125.8100,126.0200,125.6700,125.9200,71025
2025-04-01 06:30:00,125.9100,126.6500,125.8400,126.4100,172666
2025-04-01 06:45:00,126.4000,126.6900,126.1500,126.4800,97514
2025-04-01 07:00:00,126.4900,126.6200,126.2700,126.4200,117658
2025-04-01 07:15:00,126.4100,126.4500,126.0100,126.2400,82728
2025-04-01 07:30:00,126.2500,126.3700,125.9500,126.3400,91588
2025-04-01 07:45:00,126.3500,126.6400,126.3400,126.6200,148756
2025-04-01 08:00:00,126.6300,127.7800,126.6200,127.6800,396328
2025-04-01 08:15:00,127.6900,129.4300,127.6900,129.3800,731021
2025-04-01 08:30:00,129.3800,129.9400,129.0500,129.1600,535911
2025-04-01 08:45:00,129.1600,129.8000,129.1500,129.3000,242733
2025-04-01 09:00:00,129.3000,129.7700,128.6100,128.7900,274576
2025-04-01 09:15:00,128.7800,129.0800,128.3500,128.5600,190031
2025-04-01 09:30:00,128.5500,129.1300,128.5100,128.9100,138172
2025-04-01 09:45:00,128.9100,129.2300,128.6900,129.2000,88390
2025-04-01 10:00:00,129.2100,129.2800,128.2900,128.7000,230620
2025-04-01 10:15:00,128.7000,128.9800,128.5500,128.6000,170596
2025-04-01 10:30:00,128.6100,128.6700,127.9000,128.0300,263075
2025-04-01 10:45:00,128.0400,128.3900,127.7600,127.8500,181807
2025-04-01 11:00:00,127.8500,128.0900,127.5000,127.8900,292396
2025-04-01 11:15:00,127.8900,128.1500,127.5100,127.6500,200796
2025-04-01 11:30:00,127.6500,127.6800,127.0800,127.4000,225922
2025-04-01 11:45:00,127.4000,127.5900,127.2200,127.5300,101184
2025-04-01 12:00:00,127.5300,127.7700,127.3500,127.5600,161799
2025-04-01 12:15:00,127.5500,127.8400,127.0000,127.4900,169841
2025-04-01 12:30:00,127.4800,127.5200,126.3200,126.6000,273233
2025-04-01 12:45:00,126.6000,127.2500,126.3900,127.0800,209029
2025-04-01 13:00:00,127.0900,127.4900,126.8700,127.2300,151774
2025-04-01 13:15:00,127.2400,127.7300,126.9700,127.6500,158566
2025-04-01 13:30:00,127.6600,127.8900,126.8100,127.7000,355167
2025-04-01 13:45:00,127.7000,128.3400,127.3400,127.5600,311604
2025-04-01 14:00:00,127.5600,127.7100,124.6800,125.1800,1236762
2025-04-01 14:15:00,125.1900,125.7100,124.5500,125.4600,490320
2025-04-01 14:30:00,125.4600,126.4900,125.3900,126.2000,458204
2025-04-01 14:45:00,126.1900,127.7700,125.9300,126.9900,657999
2025-04-01 15:00:00,126.9900,128.4000,126.7000,128.2800,532239
2025-04-01 15:15:00,128.2800,130.3900,128.0800,128.4300,1110786
2025-04-01 15:30:00,128.4300,129.1500,128.0500,129.0700,396460
2025-04-01 15:45:00,129.0800,129.9200,129.0800,129.2000,505749
2025-04-01 16:00:00,129.2200,129.5900,128.4500,128.5500,450377
2025-04-01 16:15:00,128.5500,129.0600,128.0900,128.3500,305636
2025-04-01 16:30:00,128.3600,128.9400,128.1800,128.3000,207516
2025-04-01 16:45:00,128.3100,128.5000,128.1000,128.1600,147307
2025-04-01 17:00:00,128.1600,128.3700,127.6600,128.0400,217796
2025-04-01 17:15:00,128.0400,128.2000,127.3500,127.9100,172976
2025-04-01 17:30:00,127.9100,128.1600,127.3400,127.5400,277594
2025-04-01 17:45:00,127.5400,127.7500,126.9400,127.2100,189908
2025-04-01 18:00:00,127.2100,127.2500,125.8000,126.2100,367295
2025-04-01 18:15:00,126.2100,126.2800,125.3600,126.2400,437960
2025-04-01 18:30:00,126.2300,126.5700,126.0300,126.4700,202690
2025-04-01 18:45:00,126.4600,126.5700,125.8300,126.4200,127816
2025-04-01 19:00:00,126.4100,126.8900,126.3400,126.8300,144279
2025-04-01 19:15:00,126.8300,127.0400,126.4500,126.5200,121373
2025-04-01 19:30:00,126.5100,126.8600,126.4100,126.6800,87117
2025-04-01 19:45:00,126.6900,126.9400,126.5400,126.7200,67588
2025-04-01 20:00:00,126.7200,126.7400,125.8200,126.3600,182982
2025-04-01 20:15:00,126.3600,126.6800,125.3800,125.4000,205108
2025-04-01 20:30:00,125.4000,125.9700,125.2100,125.6800,151716
2025-04-01 20:45:00,125.6900,126.6300,125.6300,126.3600,230920
2025-04-01 21:00:00,126.3700,126.7400,126.0500,126.5700,84069
2025-04-01 21:15:00,126.5600,126.6500,126.2900,126.3300,61236
2025-04-01 21:30:00,126.3400,126.6400,126.1100,126.5200,79001
2025-04-01 21:45:00,126.5200,126.6100,126.2300,126.2500,38166
2025-04-01 22:00:00,126.2500,126.6200,125.8200,126.4800,94028
2025-04-01 22:15:00,126.4800,126.9100,126.3100,126.8000,106756
2025-04-01 22:30:00,126.8100,127.0300,126.6400,126.8400,127299
2025-04-01 22:45:00,126.8300,127.1900,126.6900,126.6900,84057
2025-04-01 23:00:00,126.7000,126.7700,126.0900,126.4700,133649
2025-04-01 23:15:00,126.4600,127.1300,126.4600,127.0900,83092
2025-04-01 23:30:00,127.0800,127.5000,126.8500,126.9500,124257
2025-04-01 23:45:00,126.9400,126.9500,126.5300,126.6000,66041
2025-04-02 00:00:00,126.6000,126.7200,126.2100,126.3200,119447
2025-04-02 00:15:00,126.3100,126.8000,126.0900,126.1100,121007
2025-04-02 00:30:00,126.1100,126.9100,126.0900,126.4000,134296
2025-04-02 00:45:00,126.4000,126.7400,125.9300,126.1500,116534
2025-04-02 01:00:00,126.1600,126.1800,125.3300,125.4300,238417
