datetime,open,high,low,close,volume
2025-06-02 18:45:00,153.9700,153.9800,152.9800,153.1700,190008.38
2025-06-02 19:00:00,153.1600,153.5900,151.9600,151.9900,294706.07
2025-06-02 19:15:00,151.9900,152.6800,151.9500,152.2100,141262.71
2025-06-02 19:30:00,152.2100,152.3000,151.6600,151.9300,200856.83
2025-06-02 19:45:00,151.9300,152.8900,151.6900,152.8600,151580.33
2025-06-02 20:00:00,152.8700,154.4900,152.8400,154.3200,426750.69
2025-06-02 20:15:00,154.3300,154.3900,153.8300,154.0800,208482.11
2025-06-02 20:30:00,154.0700,154.4100,153.7300,154.2300,182293.09
2025-06-02 20:45:00,154.2200,154.3900,153.8500,154.2200,95933.04
2025-06-02 21:00:00,154.2100,155.1400,154.2100,155.0400,175271.67
2025-06-02 21:15:00,155.0300,155.1600,154.4200,154.6400,112709.15
2025-06-02 21:30:00,154.6300,154.9800,154.1400,154.8900,105186.48
2025-06-02 21:45:00,154.8900,155.4600,154.8000,155.3600,88846.37
2025-06-02 22:00:00,155.3500,156.2000,155.3300,155.8100,321259.72
2025-06-02 22:15:00,155.8000,156.7300,155.7000,156.6800,296818.75
2025-06-02 22:30:00,156.6700,156.7200,155.9200,156.0100,148088.89
2025-06-02 22:45:00,156.0000,156.2700,155.9100,156.1400,65191.23
2025-06-02 23:00:00,156.1500,156.8600,156.0800,156.3100,167584.50
2025-06-02 23:15:00,156.3200,156.8400,156.2500,156.6800,154742.79
2025-06-02 23:30:00,156.6800,157.0200,156.3800,157.0000,174177.37
2025-06-02 23:45:00,157.0000,157.1700,156.6500,156.7400,117981.67
2025-06-03 00:00:00,156.7500,157.3400,156.2600,157.3200,234471.57
2025-06-03 00:15:00,157.3200,158.3900,157.2800,157.7800,398432.95
2025-06-03 00:30:00,157.7800,158.7800,157.7200,158.5500,293550.92
2025-06-03 00:45:00,158.5400,158.9400,158.3700,158.7900,174485.00
2025-06-03 01:00:00,158.7800,159.7800,158.7800,159.2700,367416.55
2025-06-03 01:15:00,159.2600,160.7000,159.1700,160.4700,421759.64
2025-06-03 01:30:00,160.4700,161.4200,160.4600,160.9800,401376.05
2025-06-03 01:45:00,160.9800,162.1600,160.6600,161.8600,341186.39
2025-06-03 02:00:00,161.8700,162.3100,161.3200,161.6600,415105.09
2025-06-03 02:15:00,161.6500,161.7100,160.7700,160.8100,401450.61
2025-06-03 02:30:00,160.8200,161.3500,160.5900,160.8400,285942.29
2025-06-03 02:45:00,160.8300,160.9300,159.6100,159.7800,436062.60
2025-06-03 03:00:00,159.7900,160.1200,158.5000,158.7000,380931.09
2025-06-03 03:15:00,158.7000,159.3900,158.5800,158.6000,216201.57
2025-06-03 03:30:00,158.6000,158.8400,158.2700,158.7200,206751.66
2025-06-03 03:45:00,158.7200,159.4900,158.7200,159.3400,175568.16
2025-06-03 04:00:00,159.3500,159.5200,158.8100,158.9600,157048.08
2025-06-03 04:15:00,158.9700,159.1600,158.7300,158.8500,107520.81
2025-06-03 04:30:00,158.8600,159.0900,158.3200,158.6100,113394.00
2025-06-03 04:45:00,158.6200,158.7300,158.1200,158.3900,109975.72
2025-06-03 05:00:00,158.4000,159.3500,158.3900,159.1300,157771.58
2025-06-03 05:15:00,159.1300,159.3100,158.6600,158.7800,88339.91
2025-06-03 05:30:00,158.7900,159.3400,158.6200,159.1900,98277.23
2025-06-03 05:45:00,159.1800,159.6500,159.0700,159.4300,119836.34
2025-06-03 06:00:00,159.4300,159.6000,159.2500,159.2800,81401.06
2025-06-03 06:15:00,159.2800,159.3500,158.8300,158.9000,84093.68
2025-06-03 06:30:00,158.9000,159.3600,158.8500,159.1900,99100.43
2025-06-03 06:45:00,159.1800,159.8700,159.1600,159.8500,112133.64
2025-06-03 07:00:00,159.8400,160.1300,159.5400,159.5800,188351.73
2025-06-03 07:15:00,159.5800,159.8000,159.2700,159.4200,91872.56
2025-06-03 07:30:00,159.4200,160.0000,159.4100,159.8400,73292.89
2025-06-03 07:45:00,159.8500,160.0500,159.6000,159.7500,81659.54
2025-06-03 08:00:00,159.7400,159.8400,158.8700,159.0300,196995.98
2025-06-03 08:15:00,159.0400,159.0500,158.4400,158.7800,208000.91
2025-06-03 08:30:00,158.7700,158.9700,158.2200,158.6300,162002.35
2025-06-03 08:45:00,158.6400,159.2600,158.6200,159.2200,93836.02
2025-06-03 09:00:00,159.2100,159.3100,158.9000,158.9400,92365.60
