datetime,open,high,low,close,volume
2025-05-01 00:00:00,94125.20,94299.30,94086.70,94223.60,851.111
2025-05-01 00:15:00,94223.70,94281.90,94127.00,94238.70,449.038
2025-05-01 00:30:00,94238.60,94250.00,94165.30,94239.30,343.552
2025-05-01 00:45:00,94239.30,94358.90,94239.20,94358.90,764.486
2025-05-01 01:00:00,94358.90,94554.90,94343.40,94485.50,1246.311
2025-05-01 01:15:00,94485.50,94653.30,94463.10,94586.90,1203.363
2025-05-01 01:30:00,94586.90,94662.60,94436.10,94660.00,1408.424
2025-05-01 01:45:00,94660.00,94660.00,94522.40,94598.70,669.258
2025-05-01 02:00:00,94598.80,94798.50,94563.00,94657.70,1560.843
2025-05-01 02:15:00,94657.70,94915.10,94657.70,94889.80,2920.224
2025-05-01 02:30:00,94889.80,94939.40,94783.10,94860.00,1364.838
2025-05-01 02:45:00,94860.00,94882.50,94711.10,94799.90,1103.300
2025-05-01 03:00:00,94799.90,94978.10,94638.70,94664.10,2726.024
2025-05-01 03:15:00,94664.10,94777.80,94631.00,94771.70,786.867
2025-05-01 03:30:00,94771.60,94889.60,94672.60,94792.80,1344.489
2025-05-01 03:45:00,94792.80,94792.90,94664.30,94737.50,621.063
2025-05-01 04:00:00,94737.60,94845.90,94702.60,94779.10,570.395
2025-05-01 04:15:00,94779.10,94801.90,94684.50,94685.90,584.765
2025-05-01 04:30:00,94685.80,94775.80,94660.20,94775.70,698.677
2025-05-01 04:45:00,94775.70,94883.40,94766.30,94825.20,662.544
2025-05-01 05:00:00,94825.20,94928.40,94786.80,94928.30,815.404
2025-05-01 05:15:00,94928.40,94943.10,94822.50,94866.80,481.718
2025-05-01 05:30:00,94866.80,95118.20,94810.00,95071.20,3198.635
2025-05-01 05:45:00,95071.20,95140.00,95009.40,95104.10,1741.983
2025-05-01 06:00:00,95104.10,95146.20,94990.10,95034.80,1217.837
2025-05-01 06:15:00,95034.90,95070.00,94950.00,94965.90,873.057
2025-05-01 06:30:00,94965.90,94989.00,94793.40,94835.10,1586.947
2025-05-01 06:45:00,94835.10,94874.90,94759.20,94849.40,777.200
2025-05-01 07:00:00,94849.40,94944.00,94754.40,94944.00,961.626
2025-05-01 07:15:00,94944.00,94980.00,94889.10,94940.50,666.153
2025-05-01 07:30:00,94940.30,95007.20,94930.60,94987.90,511.037
2025-05-01 07:45:00,94988.00,95063.90,94959.20,94978.60,994.830
2025-05-01 08:00:00,94978.60,95041.10,94866.60,94972.20,790.260
2025-05-01 08:15:00,94972.20,95115.50,94972.20,95107.30,1228.601
2025-05-01 08:30:00,95107.20,95119.90,95024.10,95050.00,524.533
2025-05-01 08:45:00,95050.00,95174.90,95050.00,95163.00,782.160
2025-05-01 09:00:00,95163.00,95180.90,95090.20,95133.80,718.415
2025-05-01 09:15:00,95133.80,95301.50,95133.80,95299.90,2298.020
2025-05-01 09:30:00,95300.00,95466.00,95259.80,95386.10,3266.384
2025-05-01 09:45:00,95386.00,95789.00,95386.00,95478.30,6327.215
2025-05-01 10:00:00,95478.20,95710.00,95478.20,95690.50,2085.649
2025-05-01 10:15:00,95690.60,96351.80,95690.50,96281.90,11265.979
2025-05-01 10:30:00,96281.90,96346.90,96004.70,96092.80,3151.890
2025-05-01 10:45:00,96092.80,96139.50,95852.00,96118.00,2615.505
2025-05-01 11:00:00,96118.00,96209.20,96012.00,96112.00,2208.017
2025-05-01 11:15:00,96112.00,96135.80,95770.00,95882.50,2165.781
2025-05-01 11:30:00,95882.50,96108.60,95870.30,96066.70,1146.796
2025-05-01 11:45:00,96066.70,96190.10,96066.60,96129.90,1186.888
2025-05-01 12:00:00,96130.00,96274.00,96067.50,96202.20,1573.370
2025-05-01 12:15:00,96202.20,96343.00,96094.00,96142.50,2026.644
2025-05-01 12:30:00,96142.50,96414.80,96051.30,96373.00,2352.976
2025-05-01 12:45:00,96373.00,96385.10,96190.90,96321.10,1054.961
2025-05-01 13:00:00,96321.10,96450.00,96244.00,96448.00,1307.851
2025-05-01 13:15:00,96448.00,96712.00,96395.00,96586.40,4518.667
2025-05-01 13:30:00,96586.40,96592.70,95850.00,96107.20,7862.986
2025-05-01 13:45:00,96107.20,96204.30,95742.10,95745.10,5230.005
2025-05-01 14:00:00,95745.10,96185.20,95745.10,96174.00,5153.648
2025-05-01 14:15:00,96174.00,96409.80,96167.30,96358.90,3258.597
2025-05-01 14:30:00,96358.90,96671.90,96117.40,96300.00,3612.848
2025-05-01 14:45:00,96300.00,96858.00,96266.60,96768.20,3712.353
2025-05-01 15:00:00,96768.30,97388.00,96690.30,97326.40,9835.095
2025-05-01 15:15:00,97326.50,97365.10,96911.20,97067.20,5441.179
2025-05-01 15:30:00,97067.20,97144.00,96880.30,96939.30,3566.526
2025-05-01 15:45:00,96939.30,97009.70,96775.00,96793.90,2225.584
2025-05-01 16:00:00,96793.90,97096.00,96793.90,97018.30,1785.721
2025-05-01 16:15:00,97018.30,97156.80,96812.20,97137.50,2077.040
2025-05-01 16:30:00,97137.50,97300.00,97102.20,97270.90,2238.753
2025-05-01 16:45:00,97271.00,97299.00,96921.50,96954.30,1661.708
2025-05-01 17:00:00,96954.30,97119.90,96910.50,97042.30,1468.808
2025-05-01 17:15:00,97042.30,97165.00,96755.50,96820.70,1777.419
2025-05-01 17:30:00,96820.70,96956.10,96447.40,96524.10,3510.357
2025-05-01 17:45:00,96524.10,96750.00,96470.00,96746.50,2166.124
2025-05-01 18:00:00,96746.50,96794.30,96550.50,96550.60,1080.286
2025-05-01 18:15:00,96550.60,96600.00,96421.10,96432.50,1564.293
2025-05-01 18:30:00,96432.50,96713.70,96379.50,96713.70,1478.494
2025-05-01 18:45:00,96713.60,96956.60,96713.60,96812.10,2344.652
2025-05-01 19:00:00,96812.10,96837.00,96403.40,96429.20,1789.313
