datetime,open,high,low,close,volume
2025-05-16 18:45:00,103777.10,103858.70,103634.00,103635.20,1493.873
2025-05-16 19:00:00,103635.20,103803.40,103629.30,103685.10,571.720
2025-05-16 19:15:00,103685.20,103693.20,103533.20,103621.00,1041.131
2025-05-16 19:30:00,103621.00,103803.10,103610.20,103742.60,848.518
2025-05-16 19:45:00,103742.50,104000.00,103665.00,103974.30,892.471
2025-05-16 20:00:00,103974.30,103991.70,103793.00,103868.80,691.955
2025-05-16 20:15:00,103868.80,103868.80,103785.90,103836.00,414.040
2025-05-16 20:30:00,103836.10,103836.10,103505.10,103556.30,888.477
2025-05-16 20:45:00,103556.30,103710.50,103468.70,103645.10,1084.489
2025-05-16 21:00:00,103645.00,103744.90,103620.30,103724.10,487.983
2025-05-16 21:15:00,103724.10,103724.20,103520.20,103530.60,414.071
2025-05-16 21:30:00,103530.70,103704.70,103451.40,103679.90,637.411
2025-05-16 21:45:00,103680.00,103680.00,103516.30,103560.60,294.058
2025-05-16 22:00:00,103560.70,103569.40,103377.30,103412.10,789.792
2025-05-16 22:15:00,103412.00,103514.60,103365.20,103410.30,608.948
2025-05-16 22:30:00,103410.40,103434.80,103376.10,103395.50,455.077
2025-05-16 22:45:00,103395.40,103507.40,103361.60,103466.00,924.602
2025-05-16 23:00:00,103466.00,103625.60,103463.60,103613.30,801.573
2025-05-16 23:15:00,103613.40,103640.90,103491.40,103575.90,382.713
2025-05-16 23:30:00,103575.90,103597.40,103472.00,103475.80,275.018
2025-05-16 23:45:00,103475.80,103490.70,103370.00,103412.20,710.565
2025-05-17 00:00:00,103412.20,103491.30,103357.60,103482.30,953.943
2025-05-17 00:15:00,103482.30,103495.70,103226.00,103231.30,2062.610
2025-05-17 00:30:00,103231.20,103329.40,103036.10,103145.40,2745.275
2025-05-17 00:45:00,103145.30,103360.60,103100.20,103300.10,1094.186
2025-05-17 01:00:00,103300.00,103300.10,102861.00,102877.80,2722.246
2025-05-17 01:15:00,102877.80,102952.30,102650.00,102947.30,3132.231
2025-05-17 01:30:00,102947.30,102970.00,102740.00,102910.70,1255.277
2025-05-17 01:45:00,102910.70,102910.70,102541.60,102778.40,2243.087
2025-05-17 02:00:00,102778.40,103024.00,102727.80,102727.80,2436.853
2025-05-17 02:15:00,102727.80,103186.70,102699.70,103126.80,1951.800
2025-05-17 02:30:00,103126.70,103273.50,103126.50,103217.40,1808.369
2025-05-17 02:45:00,103216.60,103318.70,103120.50,103232.40,703.644
2025-05-17 03:00:00,103232.50,103318.10,103150.00,103195.40,563.524
2025-05-17 03:15:00,103195.50,103246.20,103114.50,103246.10,591.538
2025-05-17 03:30:00,103246.10,103459.20,103172.70,103415.10,1170.410
2025-05-17 03:45:00,103415.10,103564.70,103380.00,103464.70,1140.096
2025-05-17 04:00:00,103464.60,103540.50,103415.20,103457.70,1059.463
2025-05-17 04:15:00,103457.70,103625.30,103446.40,103549.30,1052.567
2025-05-17 04:30:00,103549.20,103621.90,103523.10,103523.10,569.146
2025-05-17 04:45:00,103523.10,103621.10,103437.40,103600.30,707.915
2025-05-17 05:00:00,103600.40,103658.00,103522.20,103536.70,725.078
2025-05-17 05:15:00,103536.60,103556.50,103461.70,103505.90,554.561
2025-05-17 05:30:00,103505.90,103553.70,103452.10,103480.10,340.859
2025-05-17 05:45:00,103480.10,103480.20,103275.80,103306.50,935.324
2025-05-17 06:00:00,103306.50,103450.00,103300.00,103444.90,577.820
2025-05-17 06:15:00,103444.80,103444.90,103280.60,103280.70,515.428
2025-05-17 06:30:00,103280.70,103425.30,103239.60,103425.20,840.833
2025-05-17 06:45:00,103425.30,103446.00,103370.40,103431.00,426.708
2025-05-17 07:00:00,103431.00,103500.00,103398.80,103492.80,652.922
2025-05-17 07:15:00,103492.70,103600.00,103430.80,103561.70,623.684
2025-05-17 07:30:00,103561.80,103577.40,103420.90,103425.20,361.663
2025-05-17 07:45:00,103425.20,103433.20,103380.30,103399.40,483.074
2025-05-17 08:00:00,103399.50,103411.40,103250.40,103297.90,848.512
2025-05-17 08:15:00,103298.00,103417.90,103046.80,103410.90,2945.928
2025-05-17 08:30:00,103410.90,103524.70,103404.20,103428.80,1269.254
2025-05-17 08:45:00,103428.90,103436.90,103347.90,103375.40,655.428
2025-05-17 09:00:00,103375.50,103506.50,103069.20,103110.00,3118.775
2025-05-17 09:15:00,103110.00,103120.00,102783.00,102820.00,3961.131
2025-05-17 09:30:00,102820.00,103010.20,102795.10,102853.20,2096.005
2025-05-17 09:45:00,102853.10,102949.30,102770.10,102851.40,1240.036
2025-05-17 10:00:00,102851.40,102988.00,102778.00,102959.30,1075.739
