datetime,open,high,low,close,volume
2025-05-05 18:45:00,94800.00,94849.50,94658.80,94675.70,1101.404
2025-05-05 19:00:00,94675.80,94797.50,94615.30,94750.00,797.170
2025-05-05 19:15:00,94750.10,94856.60,94546.90,94595.00,1242.191
2025-05-05 19:30:00,94595.10,94636.90,94425.20,94452.00,1062.878
2025-05-05 19:45:00,94452.10,94452.10,94228.20,94295.50,1817.336
2025-05-05 20:00:00,94295.20,94320.20,94126.60,94192.00,1593.008
2025-05-05 20:15:00,94191.90,94249.80,94123.50,94148.40,606.440
2025-05-05 20:30:00,94148.40,94148.40,93814.20,94011.30,2260.552
2025-05-05 20:45:00,94011.30,94213.80,93950.00,94198.40,907.977
2025-05-05 21:00:00,94198.30,94564.20,94186.50,94548.90,1549.468
2025-05-05 21:15:00,94548.90,94628.60,94482.70,94571.20,621.536
2025-05-05 21:30:00,94571.10,94571.20,94304.10,94511.70,874.453
2025-05-05 21:45:00,94511.80,94803.00,94490.20,94673.50,1775.838
2025-05-05 22:00:00,94673.50,94835.00,94668.40,94789.90,1483.641
2025-05-05 22:15:00,94790.00,94950.00,94783.40,94844.90,1807.787
2025-05-05 22:30:00,94844.90,95165.10,94844.90,95146.10,2861.967
2025-05-05 22:45:00,95146.10,95146.10,94933.50,95010.50,1581.529
2025-05-05 23:00:00,95010.50,95090.00,94956.80,94956.80,843.303
2025-05-05 23:15:00,94956.90,95084.70,94845.40,94855.20,992.864
2025-05-05 23:30:00,94855.20,94885.90,94770.70,94783.20,697.417
2025-05-05 23:45:00,94783.10,94795.10,94672.80,94696.70,912.048
2025-05-06 00:00:00,94696.70,94746.00,94600.00,94648.80,1018.841
2025-05-06 00:15:00,94648.70,94700.00,94530.00,94685.90,921.877
2025-05-06 00:30:00,94685.90,94685.90,94379.50,94419.90,1269.684
2025-05-06 00:45:00,94419.90,94561.30,94410.80,94558.50,718.840
2025-05-06 01:00:00,94558.40,94723.00,94431.60,94699.20,1160.483
2025-05-06 01:15:00,94699.20,94893.30,94699.10,94761.10,986.106
2025-05-06 01:30:00,94761.00,94774.50,94323.00,94339.80,1393.729
2025-05-06 01:45:00,94339.90,94391.90,94251.70,94254.70,1163.287
2025-05-06 02:00:00,94254.80,94358.00,94159.60,94203.10,1142.682
2025-05-06 02:15:00,94203.00,94203.10,94005.40,94074.20,1469.513
2025-05-06 02:30:00,94074.20,94190.00,93961.00,94109.80,1146.950
2025-05-06 02:45:00,94109.80,94333.20,94109.70,94291.30,1033.231
2025-05-06 03:00:00,94291.20,94352.30,94193.60,94224.40,813.339
2025-05-06 03:15:00,94224.40,94392.50,94181.10,94348.00,608.996
2025-05-06 03:30:00,94348.00,94460.00,94348.00,94440.20,600.691
2025-05-06 03:45:00,94440.10,94473.90,94379.50,94418.30,552.149
2025-05-06 04:00:00,94418.40,94419.20,94300.30,94358.90,488.541
2025-05-06 04:15:00,94358.90,94532.70,94324.30,94524.30,664.028
2025-05-06 04:30:00,94524.20,94546.20,94415.50,94429.20,494.044
2025-05-06 04:45:00,94429.20,94552.40,94429.20,94540.70,562.838
2025-05-06 05:00:00,94540.70,94572.20,94449.70,94449.70,548.293
2025-05-06 05:15:00,94449.70,94484.80,94303.00,94317.60,775.125
2025-05-06 05:30:00,94317.60,94380.00,94267.00,94315.80,405.566
2025-05-06 05:45:00,94315.80,94380.40,94272.00,94300.00,1241.978
2025-05-06 06:00:00,94300.00,94427.70,94300.00,94402.70,495.916
2025-05-06 06:15:00,94402.70,94439.70,94357.30,94381.30,286.961
2025-05-06 06:30:00,94381.40,94450.00,94341.40,94440.00,317.148
2025-05-06 06:45:00,94440.00,94464.00,94378.60,94464.00,266.039
2025-05-06 07:00:00,94464.00,94600.00,94433.30,94452.30,888.888
2025-05-06 07:15:00,94452.30,94452.30,94376.70,94389.00,392.132
2025-05-06 07:30:00,94389.10,94499.00,94310.00,94359.60,569.285
2025-05-06 07:45:00,94359.70,94419.80,94342.60,94350.00,465.551
2025-05-06 08:00:00,94350.00,94354.60,94133.20,94162.80,1363.142
